"code","ISO3V10","Country","EPI_regions","GEO_subregion","GDPCAP07","Population07","Landarea","PopulationDensity","Landlock","No_surface_water","Desert","High_Population_Density","EPI","ENVHEALTH","ECOSYSTEM","DALY","AIR_H","WATER_H","AIR_E","WATER_E","BIODIVERSITY","FORESTRY","FISHERIES","AGRICULTURE","CLIMATE","DALY_pt","ACSAT_pt","ACSAT_pt_imp","WATSUP_pt","WATSUP_pt_imp","INDOOR_pt","PM10_pt","SO2_pt","NOX_pt","NMVOC_pt","OZONE_pt","WQI_pt","WQI_pt_imp","WQI_pt_GEMS station data","WSI_pt","WATSTR_pt","PACOV_pt","MPAEEZ_pt","AZE_pt","FORGRO_pt","FORCOV_pt","MTI_pt","EEZTD_pt","AGWAT_pt","AGSUB_pt","AGPEST_pt","GHGCAP_pt","GHGCAP_pt_imp","GHGIND_pt","CO2KWH_pt","CO2KWH_pt_imp","DALY_raw","ACSAT_raw","ACSAT_raw_imp","WATSUP_raw","WATSUP_raw_imp","INDOOR_raw","PM10_raw","OZONE_raw","WQI_raw","WQI_raw_imp","WQI_raw_GEMS station data","SO2_raw","NOX_raw","NMVOC_raw","WSI_raw","WATSTR_raw","PACOV_raw","AZE_raw","MPAEEZ_raw","FORGRO_raw","FORCOV_raw","MTI_raw","EEZTD_raw","AGWAT_raw","AGSUB_raw","AGPEST_raw","GHGCAP_raw","GHGCAP_raw_imp","GHGIND_raw","CO2KWH_raw","CO2KWH_raw_imp","DALY_w","ACSAT_w","WATSUP_w","INDOOR_w","PM10_w","OZONE_w","SO2_w","NOX_w","NMVOC_w","WSI_w","WATSTR_w","PACOV_w","AZE_w","MPAEEZ_w","FORGRO_w","FORCOV_w","MTI_w","EEZTD_w","AGWAT_w","AGSUB_w","AGPEST_w","GHGCAP_w","GHGIND_w","CO2KWH_w","DALY_tr","PM10_tr","OZONE_tr","SO2_tr","NOX_tr","NMVOC_tr","WATSTR_tr","MPAEEZ_tr","AGWAT_tr","GHGCAP_tr","GHGIND_tr","CO2KWH_tr","DALY_t","ACSAT_t","WATSUP_t","INDOOR_t","PM10_t","OZONE_t","SO2_t","NOX_t","NMVOC_t","WSI_t","WATSTR_t","PACOV_t","AZE_t","MPAEEZ_t","FORGRO_t","FORCOV_t","MTI_t","EEZTD_t","AGWAT_t","AGSUB_t","AGPEST_t","GHGCAP_t","GHGIND_t","CO2KWH_t","DALY_ttr","PM10_ttr","OZONE_ttr","SO2_ttr","NOX_ttr","NMVOC_ttr","WATSTR_ttr","MPAEEZ_ttr","AGWAT_ttr","GHGCAP_ttr","GHGIND_ttr","CO2KWH_ttr"
"466","MLI","Mali","Sub-Saharan Africa","Western Africa","1022.9179","12334168.029446401",1248145.58,"9.881994718473786",1,0,0,0,"39.425630271140001","9.3403986260308578","69.510861916280007","1.3542753278386399","0","34.653043848446153","59.504166629860933","73.377137366278362","24.318000000000001","79.742320373250408","NA",58.7118607173429,"78.393084769845132","1.3542753278386399","38.271604938271601",0,"31.034482758620701",0,"0","0","76.177855762898602","62.473616454972401","52.862042736818204","13.1557732986792","78.632328270000002",0,"78.632328270000002","100","36.2438929251134","24.318000000000001","NA","NA","84.367999999999995","75.116640746500806","NA","NA","100",98.7365054214461,18.1818181818182,"100",0,"100","13.5723390793805",1,"210","45",0,"60",0,"95","151.95076499999999","30218700.800000001","78.632328270000002",0,"78.632328270000002","0.098855999999999999","0.35203200000000001","0.72060599999999997","0","13.48","2.4318","NA","NA","0.96092","-0.80000000000000004","NA","NA","5.9000000000000004",0.0035099,4,"2.3918889999999999",0,"0","500.45366300000001",1,"5.3471075307174702","45","60","95","4.8928926828930202","17.223971555580398","-2.31409103318025","-1.0440331984251101","-0.32766275430813702","0","2.67276838695757","2.4318","NA","NA","0.96092","-0.80000000000000004","NA","NA","1.93152141160321",0.0035099,4,"1.22138699333761","0","6.2155150130507701","5.3471075307174702","5.0235565539009697","17.223971555580398","-2.31409103318025","-1.0440331984251101","-0.32766275430813702","2.67276838695757","NA","1.93152141160321","1.22138699333761","0","6.2155150130507701",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"470","MLT","Malta","Europe","Western Europe","22045.928960000001","409197",315.39,"1297.4317511652241",0,0,0,1,"76.334177853051102","92.115462843097092","60.552892863002199","86.862504633562594","94.736842105263193","100","21.763660198973813","61.965208750000002","75.062367941433962","100","89.27200400000001",62.152809459092,"59.00604056001341","86.862504633562594","100",1,"100",0,"94.736842105263193","NA","13.6500108971674","16.6738714071967","25.070898740628198","47.887158354515797","23.930417500000001",1,"NA","100","100","100","0.24947176573587601","NA","100","100","100","78.544008000000005","72.127683659096505",0,95.4545454545455,"67.991529213591804",1,"100","0.041103812870034097",0,"15","100",1,"100",0,"5","NA","30810.200000000001","23.930417500000001",1,"NA","40.426422000000002","27.172896999999999","8.9730799999999995","0","0","10","NA","0.0060000000000000001","1","0","0.0067000000000000002","21.455991999999998","19.800000000000001",0.33,21,"6.9392810000000003",1,"0","923.46119999999996",0,"2.7080502011022101","100","100","5","NA","10.335633539225601","3.6994835810968199","3.30222004270821","2.19422898391197","0","0","10","NA","0.0059820716775474698","1","0","0.0067000000000000002","21.455991999999998","3.0349529867072702",0.27779304,21,"2.0718227170026","0","6.8281287846797998","2.7080502011022101","NA","10.335633539225601","3.6994835810968199","3.30222004270821","2.19422898391197","0","0.0059820716775474698","3.0349529867072702","2.0718227170026","0","6.8281287846797998",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"104","MMR","Myanmar","East Asia and the Pacific","South East Asia","1200","48782825.358503602",669707.48,"72.841989697507344",0,0,0,0,"51.299181499038397","42.625916451452511","59.972446546576798","37.889694003848099","22.0666672094688","72.657610588645056","56.329009364741594","66.494930683301774","33.749425045176999","73.175460653188196","50",90.9090909090909,"64.941480629979807","37.889694003848099","79.797979797979806",0,"65.517241379310306",0,"0","44.133334418937601","71.931669371367505","69.966903996159303","47.164016478108501","5.0481276000792503","45.729701179999999",1,"NA","100","74.520320373207099","55.994999999999997","6.341033180708","16.666667","89.896799999999999","56.4541213063764","100","0","100",100,81.8181818181818,"74.449019112159803",0,"89.126394090198602","21.741490205401",0,"68","82",0,"80",0,"95","57.720508000000002","150876999.68000001","45.729701179999999",1,"NA","0.14871599999999999","0.17288600000000001","1.208526","0","1.9099999999999999","5.5994999999999999","16.666667","0.16422","0.974742","-1.3999999999999999","0.00071500000000000003","100","3.1200000000000001",0,18,"5.7300529999999998",0,"45.668913000000003","345.73219999999998",0,"4.2195077051761096","82","80","95","4.0556125349757401","18.831975497807701","-1.9057168321114","-1.75512286123119","0.18940143520386499","0","1.0681530811833999","5.5994999999999999","16.666667","0.152051334886773","0.974742","-1.3999999999999999","0.00071500000000000003","100","1.41585316336144",0,18,"1.9065830188113599","3.8430782684969902","5.8456644869347203","4.2195077051761096","4.0556125349757401","18.831975497807701","-1.9057168321114","-1.75512286123119","0.18940143520386499","1.0681530811833999","0.152051334886773","1.41585316336144","1.9065830188113599","3.8430782684969902","5.8456644869347203",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"496","MNG","Mongolia","East Asia and the Pacific","Northeast Asia","3056.08455","2608411.86412632",1546296.94,"1.6868764314610363",1,0,0,0,"42.795078098509499","42.734158815472355","42.855997381519103","54.282540079189602","14.567847529687739","47.8037075738225","42.898751471394803","57.554703405112903","80.730000000000004","79.821920373250407","NA",90.9090909090909,"36.9438413935532","54.282540079189602","43.883277216610502",0,"51.724137931034498",0,"19.210526315789501","9.9251687435859797","27.979072322015401","35.1697073112718","38.285584551050803","100","45.012219829999999",1,"NA","100","40.1943739604516","80.730000000000004","NA","NA","84.527199999999993","75.116640746500806","NA","NA","100",100,81.8181818181818,"22.752165007652799",1,"91.294350023156298","10.976685535750899",0,"41","50",0,"72",0,"76.75","110.453687","0","45.012219829999999",1,"NA","10.189883999999999","4.6974640000000001","2.7049129999999999","0","11.27","8.0730000000000004","NA","NA","0.96131800000000001","-0.80000000000000004","NA","NA","0.66000000000000003",0,18,"24.265649",1,"43.629750999999999","562.85990000000004",0,"3.7135720667043102","50","72","76.75","4.7045963109296096","0","2.3213954634603202","1.5470227886252399","0.99506974911947799","0","2.5071572587228199","8.0730000000000004","NA","NA","0.96131800000000001","-0.80000000000000004","NA","NA","0.50681760236845197",0,18,"3.22944572612422","3.7984006994188002","6.3330307517018296","3.7135720667043102","4.7045963109296096","0","2.3213954634603202","1.5470227886252399","0.99506974911947799","2.5071572587228199","NA","0.50681760236845197","3.22944572612422","3.7984006994188002","6.3330307517018296",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"580","MNP","Northern Mariana Islands","East Asia and the Pacific","South Pacific","NA","83800",466.06,"179.80517529931768",0,0,0,0,"NA","NA","NA","NA","NA","94.908858701962146","64.203826803849466","NA","43.216000000000001","90.668740279937794","97.018324500000006",40,"NA","NA","93.265993265993302",0,"96.551724137931004",0,"NA","NA","63.7631924931068","34.454488826490703","59.478894517285703","100","52.020432159999999",1,"NA","NA","NA","11.432","100","50","NA","90.668740279937794","100","94.036648999999997","NA",100,0,"NA",0,"NA","NA",0,"NA","94",0,"98",0,"NA","NA","0","52.020432159999999",1,"NA","0.326241","5.0273589999999997","0.39530199999999999","NA","NA","1.1432","50","32.420219000000003","NA","-0.29999999999999999","0.031115","5.9633510000000003","NA",0,0,"NA",0,"NA","NA",0,"NA","94","98","NA","NA","0","-1.12011890693264","1.6148947965230001","-0.92810524924377602","NA","NA","1.1432","50","3.50916107610808","NA","-0.29999999999999999","0.031115","5.9633510000000003","NA",0,0,"NA","NA","NA","NA","NA","0","-1.12011890693264","1.6148947965230001","-0.92810524924377602","NA","3.50916107610808","NA","NA","NA","NA",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"508","MOZ","Mozambique","Sub-Saharan Africa","Southern Africa","756.80871000000002","21372202.4243115",777123.23,"27.501690335922014",0,0,0,0,"51.224672880108997","23.119053276139187","79.330292484118004","20.030982912677899","41.134785999739648","11.2794612794613","51.562673403285935","57.396875080514207","60.108223077214774","92.786170139968903","66.176120103360049",24.7725703868018,"89.847684297382926","20.030982912677899","22.5589225589226",0,"0",0,"0","82.269571999479297","66.541854644460102","50.1465309797873","41.601028918859697","18.002916587688301","46.638810650000003",1,"NA","100","36.309879022056798","97.471999999999994","45.4888923088591","0","94.903599999999997","90.668740279937794","60.039564206720101","72.312675999999996","100",0.757052804490712,9.09090909090909,"100",0,"59.390737189531698","100",0,"118","31",0,"42",0,"95","27.997267999999998","11555000.32","46.638810650000003",1,"NA","0.24973500000000001","1.13402","2.0021300000000002","0","13.44","9.7471999999999994","0","1.976583","0.987259","-0.29999999999999999","-0.013615","27.687324","0.253",0.27569,2,"1.542659",0,"85.131505000000004","0.55359999999999998",0,"4.7706846244656704","31","42","95","3.3321069339862301","16.2626289159269","-1.38735492331721","0.12576884183433901","0.69421161384977403","0","2.67000213346468","9.7471999999999994","0","1.0907759983224801","0.987259","-0.29999999999999999","-0.013615","27.687324","0.22554067591393101",0.27569,2,"0.93321038385838595","4.4558752562348598","-0.59131287467867699","4.7706846244656704","3.3321069339862301","16.2626289159269","-1.38735492331721","0.12576884183433901","0.69421161384977403","2.67000213346468","1.0907759983224801","0.22554067591393101","0.93321038385838595","4.4558752562348598","-0.59131287467867699",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"478","MRT","Mauritania","Sub-Saharan Africa","Western Africa","1820.21964","3120980.9830059698",1036904.89,"3.0099009206196046",0,0,1,0,"33.665250730556899","25.967086269571524","41.363415191513802","25.719465998302301","29.56088101774715","22.868532063934349","74.61776279505392","56.067896003741723","20.851923029233674","18.4542","68.034080561999559",54.6146801677979,"56.862378438525276","25.719465998302301","14.702581369248",0,"31.034482758620701",0,"36.2631578947368","22.8586041407575","70.174834349826298","77.888501682236495","59.293572038608097","100","45.814683729999999",1,"NA","100","32.6422165549669","5.3719999999999999","67.291692116934698","NA","36.9084","0","68.008171123999105","68.059989999999999","88.982491748080307",100,13.6363636363636,"94.404585222100195",0,"36.564722921996797","2.0756203879039101",1,"99","24",0,"60",0,"60.549999999999997","86.420792000000006","0","45.814683729999999",1,"NA","0.176091","0.081523999999999999","0.40200599999999997","0","15.84","0.53720000000000001","NA","4.0207750000000004","0.84227099999999999","-3.3999999999999999","-0.0109","31.940010000000001","13.15",0,3,"3.0387819999999999",0,"136.86532","842.20039699999995",1,"4.5951198501345898","24","60","60.549999999999997","4.4592282950070397","0","-1.7367543721113801","-2.5068578235580001","-0.91128826510136396","0","2.8237570088141801","0.53720000000000001","NA","1.61358430425801","0.84227099999999999","-3.2149999999999999","-0.0109","31.940010000000001","2.64971462408925",0,3,"1.3959431613687601","4.9262772665867196","6.7360179871121897","4.5951198501345898","4.4592282950070397","0","-1.7367543721113801","-2.5068578235580001","-0.91128826510136396","2.8237570088141801","1.61358430425801","2.64971462408925","1.3959431613687601","4.9262772665867196","6.7360179871121897",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"500","MSR","Montserrat","Latin America and Caribbean","Caribbean","NA","NA",102.85,"NA",0,0,0,0,"NA","NA","NA","NA","NA","NA","56.244845805278928","NA","41.650271276901556","100","97.384590500000002",40,"NA","NA","NA",0,"NA",0,"NA","NA","44.985521391339098","51.1157850733738","51.3967255842825","100","NA",0,"NA","NA","NA","33.265000000000001","0.071085107606208495","100","NA","100","100","94.769181000000003","NA",100,0,"NA",0,"NA","NA",0,"NA","NA",0,"NA",0,"NA","NA","0","NA",0,"NA","1.985382","1.034367","0.82308700000000001","NA","NA","3.3264999999999998","100","0.0017060000000000001","NA","0","0","5.2308190000000003","NA",0,0,"NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","0","0.68581133894924895","0.033789645414409299","-0.194693373077967","NA","NA","3.3264999999999998","100","0.00170454643495315","NA","0","0","5.2308190000000003","NA",0,0,"NA","NA","NA","NA","NA","0","0.68581133894924895","0.033789645414409299","-0.194693373077967","NA","0.00170454643495315","NA","NA","NA","NA",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"474","MTQ","Martinique","Latin America and Caribbean","Caribbean","NA","NA",1146.41,"NA",0,0,0,1,"NA","NA","NA","NA","NA","NA","45.649424803198251","NA","79.138044550444874","100","92.614812000000001",40,"NA","NA","NA",0,"NA",0,"NA","NA","35.914309167011801","35.599462181636603","30.554159136517502","100","NA",0,"NA","NA","NA","100","16.552178201779501","NA","NA","100","100","85.229624000000001","NA",100,0,"NA",0,"NA","NA",0,"NA","NA",0,"NA",0,"NA","NA","0","NA",0,"NA","4.7504020000000002","4.5097440000000004","5.45566","NA","NA","10","NA","0.48721300000000001","NA","0","0.0034229999999999998","14.770376000000001","NA",0,0,"NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","0","1.55822924604445","1.5062403891540801","1.6966536018838501","NA","NA","10","NA","0.39690389864563402","NA","0","0.0034229999999999998","14.770376000000001","NA",0,0,"NA","NA","NA","NA","NA","0","1.55822924604445","1.5062403891540801","1.6966536018838501","NA","0.39690389864563402","NA","NA","NA","NA",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"480","MUS","Mauritius","Sub-Saharan Africa","Western Indian Ocean","10667.860280000001","1260692",1993.16,"632.50918140038925",0,0,0,1,"80.584444760152493","83.655963370753511","77.512926149505006","70.311217898692902","97.368421052631589","96.632996632996651","43.701054982018135","74.375423439999992","44.963175141772872","86.454750233281501","99.532338500000009",93.0141922789428,"72.915756547782678","70.311217898692902","93.265993265993302",0,"100",0,"94.736842105263193","100","35.994401587069802","31.304135767660799","22.918989363238602","100","48.750846879999997",1,"NA","100","100","48.137","0.24536756709149199","83.333332999999996","88.461600000000004","84.447900466562999","100","99.064677000000003","76.434597758350094",100,95.4545454545455,"94.233538865346304",1,"100","3.1959484604380899",1,"25","94",0,"100",0,"5","17.600971000000001","0","48.750846879999997",1,"NA","4.7139509999999998","6.7791620000000004","10.908068999999999","0","0","4.8136999999999999","83.333332999999996","0.005901","0.97115399999999996","-0.5","0.018015","0.93532300000000002","17.850000000000001",0,21,"3.0564979999999999",1,"0","800.54776700000002",1,"3.2188758248682001","94","100","5","2.8679540709768201","0","1.55052640989055","1.91385349549328","2.3895027905959001","0","0","4.8136999999999999","83.333332999999996","0.0058836572922670999","0.97115399999999996","-0.5","0.018015","0.93532300000000002","2.93651291389402",0,21,"1.4003200398169899","0","6.6852962021118403","3.2188758248682001","2.8679540709768201","0","1.55052640989055","1.91385349549328","2.3895027905959001","0","0.0058836572922670999","2.93651291389402","1.4003200398169899","0","6.6852962021118403",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"454","MWI","Malawi","Sub-Saharan Africa","Southern Africa","723.20744999999999","13920061.8918446",94968.41,"146.57570756259477",1,0,0,0,"51.449339801037603","27.98494038865671","74.913739213375095","9.1681792634325099","36.739747313531403","56.863655714230404","53.73828604698781","49.061232837728255","97.9465","76.795910419906704","NA",56.8181818181818,"76.772628807203347","9.1681792634325099","55.106621773288403",0,"58.620689655172399",0,"0","73.479494627062806","64.392177806613603","50.673645212448598","39.745390689426202","38.8341469602112","30.34154526",1,"NA","100","35.561840830912999","97.262","NA","100","81.585599999999999","72.006220839813395","NA","NA","100",100,13.6363636363636,"100",0,"78.641650912978093","28.448864315835301",1,"165","60",0,"76",0,"95","33.078012999999999","185559","30.34154526",1,"NA","0.307091","1.0786899999999999","2.3693140000000001","0","13.9","9.7262000000000004","100","NA","0.95396400000000003","-0.90000000000000002","NA","NA","4.6870000000000003",0,3,"1.5998349999999999",0,"56.925023000000003","255.18646699999999",1,"5.1059454739005803","60","76","95","3.4988688018459801","12.131133558865701","-1.1806111583796499","0.075747341938179794","0.86260046177108296","0","2.7013612129514102","9.7262000000000004","100","NA","0.95396400000000003","-0.90000000000000002","NA","NA","1.7381828683246601",0,3,"0.95544798147520604","4.0591494673835298","5.5419945210676804","5.1059454739005803","3.4988688018459801","12.131133558865701","-1.1806111583796499","0.075747341938179794","0.86260046177108296","2.7013612129514102","NA","1.7381828683246601","0.95544798147520604","4.0591494673835298","5.5419945210676804",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"458","MYS","Malaysia","East Asia and the Pacific","South East Asia","12766.192650000001","26549517.747269701",330798.79,"80.258811549067943",0,0,0,0,"64.985945987336393","81.305026312967755","48.666865661672702","67.817599332992799","93.813978918406036","95.770927667479398","44.720763979310476","74.010976667604325","74.069866845179874","89.113530326594102","52.831761999999998",94.7518388640564,"42.326689931660496","67.817599332992799","93.265993265993302",0,"98.275862068965495",0,"94.736842105263193","92.891115731548894","51.845326177573199","44.984342575260797","32.592485565318199","35.211777202564299","54.628129680000001",0,"54.628129680000001","100","86.787647310417299","100","29.612800380719499","66.666667000000004","100","78.227060653188204","100","5.6635239999999998","100",97.6576446983697,90.9090909090909,"41.917123929194702",0,"76.598498664574194","8.8740132036783592",0,"27","94",0,"99",0,"5","22.887689999999999","380622","54.628129680000001",0,"54.628129680000001","1.0264169999999999","1.850849","4.5343730000000004","0","0.73999999999999999","10","66.666667000000004","1.034162","1.0065280000000001","-0.69999999999999996","0.0054660000000000004","94.336476000000005","0.95999999999999996",0.0065069,20,"14.472072000000001",0,"59.416066000000001","619.07550000000003",0,"3.29583686600433","94","99","5","3.1305992114407801","12.849564662916899","0.026074096925698599","0.615644452738071","1.5116868160151999","0","0.55388511322643796","10","66.666667000000004","0.71008394047249201","1.0065280000000001","-0.69999999999999996","0.0054660000000000004","94.336476000000005","0.67294447324242601",0.0065069,20,"2.7390365922678499","4.1012550629482902","6.4282272361675901","3.29583686600433","3.1305992114407801","12.849564662916899","0.026074096925698599","0.615644452738071","1.5116868160151999","0.55388511322643796","0.71008394047249201","0.67294447324242601","2.7390365922678499","4.1012550629482902","6.4282272361675901",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"175","MYT","Mayotte","Sub-Saharan Africa","Western Indian Ocean","NA","186000",372.34,"499.5434280496321",0,0,0,1,"NA","NA","NA","NA","NA","NA","79.112980564281486","NA","18.195685136494298","87.558320373250396","NA",40,"NA","NA","NA",0,"NA",0,"NA","NA","85.639560074481395","60.153458320178103","85.019343787985093","NA","48.887090860000001",1,"NA","NA","NA","23.414999999999999","2.53774054597719","NA","NA","87.558320373250396","NA","NA","NA",100,0,"NA",0,"NA","NA",0,"NA","NA",0,"NA",0,"NA","NA","NA","48.887090860000001",1,"NA","0.039793000000000002","0.43873600000000001","0.038939000000000001","NA","NA","2.3414999999999999","NA","0.062742000000000006","NA","-0.40000000000000002","NA","NA","NA",0,0,"NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","-3.2240642615573201","-0.82385741354306796","-3.2457589599019898","NA","NA","2.3414999999999999","NA","0.0608523605878745","NA","-0.40000000000000002","NA","NA","NA",0,0,"NA","NA","NA","NA","NA","NA","-3.2240642615573201","-0.82385741354306796","-3.2457589599019898","NA","0.0608523605878745","NA","NA","NA","NA",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"516","NAM","Namibia","Sub-Saharan Africa","Southern Africa","5803.5263199999999","2080083.2839601401",819961.13,"2.5368071825064926",0,0,1,0,"59.276564285650402","52.019193699648568","66.533934871700694","51.994456731177003","46.598213904064103","57.489647432176156","42.616405018329871","49.174365143344474","73.565250000000006","76.676710419906698","77.386220000000009",56.8181818181818,"71.445060199834359","51.994456731177003","27.0482603815937",0,"87.931034482758605",0,"38.421052631578902","54.775375176549304","58.319959801744901","40.883625185875601","33.2993915927782","6.5555339260907299","45.70457038",1,"NA","100","5.2883198133778997","98.087000000000003","0","NA","81.347200000000001","72.006220839813395","100","54.772440000000003","100",100,13.6363636363636,"68.270469928164403",0,"100","49.239300943008601",0,"44","35",0,"93",0,"58.5","47.168011999999997","111887994.88","45.70457038",1,"NA","0.55066999999999999","2.7313329999999998","4.2526359999999999","0","52.009999999999998","9.8087","NA","0","0.95336799999999999","-0.90000000000000002","0.0092689999999999995","45.227559999999997","1.2030000000000001",0,3,"6.8828139999999998",0,"0","99.556700000000006",0,"3.7841896339182601","35","93","58.5","3.8537159509766101","18.533008892103201","-0.59661956031887897","1.0047897684160401","1.4475390259640299","0","3.9704805749997099","9.8087","NA","0","0.95336799999999999","-0.90000000000000002","0.0092689999999999995","45.227559999999997","0.78982006782020597",0,3,"2.0646849467213899","0","4.6007273311083496","3.7841896339182601","3.8537159509766101","18.533008892103201","-0.59661956031887897","1.0047897684160401","1.4475390259640299","3.9704805749997099","0","0.78982006782020597","2.0646849467213899","0","4.6007273311083496",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
"540","NCL","New Caledonia","East Asia and the Pacific","South Pacific","NA","242400",18837.09,"12.868229646935912",0,0,0,0,"NA","NA","NA","NA","34.769495441962498","NA","69.458245750568537","73.99107386","40.253854823477312","100","99.77895749999999",40,"NA","NA","NA",0,"NA",0,"NA","34.769495441962498","62.003344213567701","65.611682552731907","65.127759309976199","100","47.98214772",1,"NA","NA","100","54.978999999999999","1.0574192939092499","50","100","100","100","99.557914999999994","NA",100,0,"NA",0,"NA","NA",0,"NA","NA",0,"NA",0,"NA","68.941586999999998","0","47.98214772",1,"NA","0.38640600000000003","0.26136799999999999","0.23676","NA","0","5.4978999999999996","50","0.025680000000000001","1","0","0.005215","0.44208500000000001","NA",0,0,"NA",0,"NA","NA",0,"NA","NA","NA","NA","4.2332595808411702","0","-0.95086664881402105","-1.34182590303625","-1.44070830915961","NA","0","5.4978999999999996","50","0.0253558072623081","1","0","0.005215","0.44208500000000001","NA",0,0,"NA","NA","NA","NA","4.2332595808411702","0","-0.95086664881402105","-1.34182590303625","-1.44070830915961","0","0.0253558072623081","NA","NA","NA","NA",10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
